"Movie_Title","Usernames","Reviewer_Date","Reviewer_Content","Rating"
"Avatar: The Way of Water","Funkenspalter","17 April 2023","There is not much to say about Avatar 2. The story is banal and fits on a cinema ticket. This time it is set in water, as the title suggests. Those who have seen part 1 don't necessarily have to watch this again, it's almost the same film only with children. Things like this rarely go well, we remember The Mummy ( from 1999). I'm not really looking forward to part 3 at all, because part 2 set the bar so low. It's an underwater documentary with a few explosions and the usual drama-inducing scenes as the standard Hollywood film script dictates. If you haven't succumbed to the schmaltzy-looking CGI adventure after 1h, you might want to pop back in Terminator 2, a much better action film and even with a plot that really moves forward based on Part1.","
            3/10
            "
"Avatar: The Way of Water","vietorisz","27 December 2022","I don't know about oooh such great CGI visuals... it felt a little better but definitely not 13 years later better than the first because I could tell in every scene where the kid Spider was digital and where not. The body animation up close was fine but in perspective it really felt bad gaming render. All emotion and logic of the first one out on the window. I saw the first a million times in 3D at home obviously my favourite 3D movie of all time. This one surely is not. So they make kids they have a family, there is weirdness in the family which is wonderful and it doesn't have to be really explained because honeys as much as you would like this was never a hardcore science fiction movie just light fantasy with elements of tech blah blah. But they wasted 13 years on their beautiful planet and prepared nothing for defense? That's an offence! They didn't talk to Eywa for a solution? Oh wait young Sigourney, Kiri is the new Messiah that will be revealed in episode 5. Introduce vomit emoji here. The story is exactly the same EXACTLY!!!! With more clichés from the first. I knew exactly what will happen and when. Generic to the core. No soul no depth, the reference to blue whale sign talk was super cringe. AND there was a Titanic moment in there, arrgghhh. Mr J Cameron you are hereby dethroned as the king of sequels. Shame on you.","
            1/10
            "
"Avatar: The Way of Water","gordon-mccrae","4 January 2023","Honestly, your be better watching a David Attenborough documentary, it's far more interesting and no way near as boring. Most of the film is dire storytelling interspersed with overwraught battle scenes, you really need to switch off any common sense or scientific understanding when watching it. Basically Rambo level of stupidity.I need to write another 268 characters for some stupid reason, but really I just feel worse the more I think about this awful film. The first was okay, not fantastic but okay, this is just total garbage along the lines of the recent Alien movies, hopefully that is enough to convince you to save your money.","
            3/10
            "
"Avatar: The Way of Water","navi23","16 December 2022","Oh boy... where do I begin?...""Good special effects do not a movie make"" - hey mr Cameron (or rather Cameleon? This is what you've become)The main ""stars"" said in a video/trailer that this movie is like the first but on steroids, or 100x more intense than the first one... but hey, what else should they say? They gotta promote it, right?Truth is, this is like the first (literally!) but on Alzheimer... or on drugs... Nothing makes sense, nothing matters anymore, like it did so much in the first one... the dialogues are excruciatingly poor, the scenes follow each other without any flow, just thrown there randomly... What happened to you dear James? Did you microdose with something? What the heck, man?!...The first movie was a literal book about how-to-make-a-grand-piece-of-art! Everything mattered, each line of dialogue, each vehicle, each ship, each animal, each character was well-defined, well-played and well-written. Here, aside from copying lines and gestures and even grunts of old characters, none of them matters anymore, there are no real emotions, no spirituality (except for some fake watered-down attempt)... just some good special effects, especially the underwater ones. Scenes don't flow harnoniously anymore, like they did in the first one, they're just thrown there one after another senselessly... like a bad soup or a bland dish made by a bored or angry cook (who got lazy after being given some Michelin stars).But these alone do not make a good movie.The music is inexistent, some rehash of old tunes from the first movie. Nothing carries the scenes, musically.The HFR does this movie even less of a service, since now it feels you're watching a reality show with Navi people, or a poor Navi-tional Geographic documentary...All in all... Hollywood is becoming more and more dumb... But perhaps it's just alright for the new generations that they want educated without real principles or values or spirituality...","
            1/10
            "
"Avatar: The Way of Water","jayclaurence","9 June 2023","Honestly the most boring story! Only because we have heard it so many times before. The first film comes to mind even.This film just fells like a filler for the next one. And I'm sure the next one will be the same.There were some creative ideas but not many new themes and the character arch's were just confusing.It's a shame because there is such potential in the sphere to echo our own destruction of our environment but the fact this whole film revolves around hunting Jake is what was the hardest for me to get my head around. He had no special code or potion or secret, they hunted him just for spite. For three hours.Maybe that does echo our humidity. One more star?","
            3/10
            "
"Avatar: The Way of Water","damirpozderac","9 June 2023","Original Avatar was a breakthrough in terms of story, character development, CGI and the underlying message. It was a first movie I saw in 3D and I enthusiastically drank the cool aid . I was really looking forward to the sequel but less than a hour into the sequel I felt a wave of depression come over me. What once was a a true science fiction gold standard, with an emphasis on science that has depicted a struggle between a military industrial complex and a human condition, became a contrived military movie painted in blue. Every bit of this is a vomit inducing unless you are a square jarhead. Acting was atrocious. Attempts to appeal to younger audience when ""aliens"" started throwing ""bro"" phrases around triggered my gag reflex multiple times.I don't understand how this movie has 7+ score. Seems like a lot of shilling is happening here.","
            1/10
            "
"Avatar: The Way of Water","slateofmind","3 February 2023","First off, I'm a HUGE fan of James Cameron, and not just his biggest hits, I also recognize The Abyss as a brilliant film. So I was obviously waiting impatiently for over 10 years to see this. The first Avatar was a visual feast with a story that served it well enough to draw us in and make us care once the action (and deeply subversive message) of the third act hit. Now that we're already familiar with Pandora and the characters, I was hoping this one would build upon that story, while also introducing a new villain, raising the stakes, and pushing the subversive message further, but no... that's not what happens. (I won't spoil it, but if you've seen the film you know what I'm referring to here.) This just felt like a lazy script that was thrown together quickly so they could spend the majority of their time on the visual FX, which don't get me wrong, are absolutely jaw-dropping. I gave the film 5/10 almost entirely for that reason.It's worth seeing in the theaters for the visual experience alone, but I'm disappointed because I expected so much more from a master like James Cameron. I was so bored and had such little investment in the characters by the third act that I actually found myself laughing at moments that were supposed to be heartfelt. (""Noooo! She was my soul sister!"")If I wanted a CGI theme park ride with a lazy story, I'd go watch a Marvel movie. You can do better than this, James. I mean, come on, you have to put more in than ""Ok... same basic plot as the first one, but now we're underwater..."" And the dialogue of the teenagers... I get that their father is originally from Earth, but they are growing up in a village on another planet full of those who aren't. They're not going to go around saying ""bro"" every other word. That's just lazy, sloppy writing. I'm really hoping he puts more into the script of the next one, if he really does plan on making more of these.","
            5/10
            "
"Avatar: The Way of Water","dev_alok","23 January 2023","Very disappointed after watching this movie on a regular theater. I was a big fan of the first movie and loved that visually stunning material was shared with an excellent script that had many parallels. The new edition was a pale shadow of the original. I was underwhelmed by the visuals but that could be because I was watching this in a regular theater and not 3D. I was most disappointed by lack of story (soul) of this movie. Editing was rather poor too with scenes being excessively long. Old characters were stale and new characters were not developed at all. Didn't really form bond with any new characters. It looked like producer and directors were thinking of something else while they made this movie. I understand that there might be more sequels but this edition in itself is not worth the time and the money.","
            4/10
            "
"Avatar: The Way of Water","fuzzbll","29 January 2023","Well, that was.. something. Yes, like everybody else I agree: the visuals were stunning. That's why it's getting 1 star.I wasn't expecting anything from the story seeing as the story in the first movie was average but fun to watch. So I went in blind. It really felt like a next-gen video game and if it were a game I would've liked it more - I think. But for me it was just awful.Let me put it this way, if you are able to ignore the macho sexism and every tired trope, then you'll probably have fun. I couldn't. It was too much, too cliché, too cheesy, too stupid.Regarding the tired tropes, we have for example,the ""sweet little daughter who gets caught every time""""the weird ""freak"" who is strangely attuned to the nature and gets to show it off at the end""""the outcast who befriends another outcast and both get to redeem themselves""""the bullies picking on the new kids but hey, new kid saves them, so they're besties now""""The distant, stern father who is too tough to show his love for his kids in a healthy way""and so ond, and so forth. But the thing is, I didn't care for any of the characters because it simply felt empty. I didn't root for anyone and what the hell was up with their marriage?? No chemistry, no love?It also felt like the qriters didn't know what message they wanted to send, should it be a movie against whaling? Against genocide of indigenous people? About friendship? Nobody knows.And lastly, do the women actually have any dialogue except for grunting, screaming and looking like psychopaths? Honestly, it felt like they had maybe like 5 sentences or something. Jeezes.","
            1/10
            "
"Avatar: The Way of Water","El-Ak","15 December 2022","I can simply put my opinion like this: Expectaions - My Opinion about the Movie - Disappointed
I am in an in between zone where i can't say that the movie lived to my expectations nor did it really disappoint me, however i still enjoyed it with the great visuals but being perfect made it a bit weird at times! Also the movie has a unique problem which i never encountered before which is a frames problem. There were cut und shots where you will see everyone moving faster than the previous shots with something being strange about it! Also discovering the world during the first half of the film and trying to amaze the audience with beauty of the visuals was waaaay too long during the first half of the film, then the second half of it the action started and it didn't disappoint. Don't miss the movie at the theater.","
            8/10
            "
"Avatar: The Way of Water","MajBlade2","8 June 2023","I said when the first Avatar came out, its's Dancing with Blue Wolves. This go ahead is just awful. I love how Jake Skully, not to the other Navi, but in his narration call the humans Sky People. He is a sky people, it just sounds like forced going native. Its like every other story of its kind. Just better CGI. But the movie had all the right characters and formula you could love the CGI and give a pass to a story you have heard before When the movie started I got slapped with a cliche in the first 5 minutes and then it just went up from their . I swear most of the movie I thought I somehow had passed out for 5 minutes several times and I was missing parts of the story. Again these are things you start noticing when the story isnt moving and the CGI is not as good as last time. I mean how did they do it? Do worse with everything? Oh, and now there not strip mining, there killing sentient Whales. When I realized what they were doing I fell out of my chair laughing. Humans are just the absolute worse. Literally brain drilling with giant drills. All the people attached to this film You know your sky people too?","
            3/10
            "
"Avatar: The Way of Water","winterfishes","14 December 2022","I loved how beautiful it was. The CGI and cinematography is a work of art. Also, I saw it in the cinema which everyone should absolutely do! But the plot was such a snooze fest. Just insert any classic sequel plot - here's your hero, they've grown up, have a family, and there are some bad guys, the heroes are threatened, they have to fight back yada yada. I mentally clocked out a couple times only snap back into it and realise nothing had happened. At least the Aussie guy was entertaining.Also it is looooong. So maybe that didn't help things. I can imagine watching this at home with an interval in between and enjoying it more.Go see it for the visuals. Just don't prepare to use your brain understanding the story.","
            6/10
            "
"Avatar: The Way of Water","mark.waltz","19 August 2023","Yes, the visuals are fantastic; Breathtaking as a matter of fact. But that story is moving through so many directions and subplots that it becomes irritating, tedious, pretentious and so convinced of its greatness that it becomes everything but great. The story pops between worlds in a very confusing manner, and at times feels like several ""Avatar"" movies meshed together as a messy, flavourless stew.What stood out early to me outside the visuals was the revelation that villains of the first film were reincarnated as Na'vi, with the same memories as their human lives, and unrepentant even though they know that they were evil and being punished for that. It's now about destroying their new identity's culture, especially the one time human (Sam Worthington) who now lives as the Na'vi chief and is intent on protecting his tribe.So as they become an underwater tribe (living above water in a strong plant formed structure), they face all kinds of dangers, including monstrous sea creatures. One of the tribe is attacked by a relentless creature who ends up being destroyed by an even bigger one who turns out to be friendly. The young na'vi speak too much like human teenagers from the hood which is eye rolling and laughable.I had hoped for more of Sigourney Weaver whose human and avatar characters in the first movie were shear perfection of a completely beautiful disposition and temperament, but I could count her scenes on one hand during the first two (of three) hours. She's still saint like and invaluable to the story. Edie Falco is very funny as a very serious and ruthless general. Kate Winslet is completely unrecognizable, and it makes me wonder how much of the actor's participation is computer generated and later dubbed in with their voices. Sad to say though that the 13 year hiatus between the films didn't result in it aging nicely and certain feelings about its agenda made me further agitated and in no hurry for more.","
            3/10
            "
"Avatar: The Way of Water","masonsaul","17 December 2022","Avatar: The Way of Water is a phenomenal sequel that wisely chooses not surpass the original in scale and instead offers a more intimate tale focusing on revenge and the struggle to be a good father whilst still delivering some truly awe inspiring set pieces and advancing filmmaking technology like never before.Also, as it is well documented that it's supposed to be part 2 of a multiple film saga it's so damn refreshing that the film feels so self contained. It barely sequel baits, focusing exclusively on this story and has surprisingly genuine stakes as no one truly feels safe or guaranteed to make it out alive.Sam Worthington gives a better performance as Jake Sully this time around, with his character showing more maturity and a stoic nature. Zoe Saldana doesn't get as much to do this time around but still has her fair share of emotionally powerful moments.Stephen Lang as Quaritch was one the best parts of the original and here he somehow manages to be even better, bringing more of the expected ruthlessness and tough exterior as well as showing a more human side to the character that's unexpected but really works.All of the new, younger actors are superb. They carry their scenes really easily and fit in naturally so it doesn't bother when the film focuses on them opposed to the adults. The best performance is Jack Champion as Spider whose a joy to watch and is particularly impressive as the only practical element in a lot of his scenes.James Cameron's direction is incredible, the CGI is insanely detailed and real, improving vastly on a predecessor that honestly still holds up. He also once again proves that he's one of few filmmakers to actually understand 3-D and uses it to its fullest. He even makes the higher frame rate good for the most part which is extremely impressive.The 3 hour 12 minute run time definitely sounds imposing but surprisingly flies by thanks to excellent pacing, keeping the film constantly moving without feeling rushed and is a testament to how a film's pacing matters way more than it's actual length.The music by Simon Franglen is really good, it's not an easy task to follow in the footsteps of the late great James Horner and even if most of the score is just the old themes recycled it only proves how well they work at evoking the necessary emotions for their corresponding scenes.","
            10/10
            "
"Avatar: The Way of Water","80sHorror","16 December 2022","Cameron minions will act as if they just watched the second coming of Jesus but this movie, just like its predecessor, is nothing more than smoke. If filmmaking is all about wide shots and technological achievement then yes it is the greatest movie of all time. Unfortunately, some people enjoy deeper movies, with strong narratives, great performances, deep themes. Avatar 2 offers none of that. James Cameron has once again achieved something unparalleled: another 3h+ movie with absolutely nothing of substance. Nothing. It's the same terrible outcome the first one offered wrapped in the most beautiful package. It's enough for some but I'd like to think those with a little more intellectual curiosity will see right through the joke this movie is: Dances with Wolves in Outer Space Part II, Dumber Edition.","
            1/10
            "
"Avatar: The Way of Water","Begbilancien","17 December 2022","Seriously 8+ ratings??! Have we watched the same movie with the blue and green monkeys?This movie is a whole repeat of the first, nothing added. What was great is the first film? Not much but the few interesting aspects were strong. Pandora was something unseen before really coming out of a dream. The principle of avatars was also an interesting idea and well developed. Those two ingredients really made it an original addition to hollywood blockbusters. What is original in this second film? Nothing. More avatars, more pandora. Storyline is flat, and acting is poor. But of course picture and CGI are beautiful. But are CGIs really justify an additional movie? I dont think so. Sometimes it feels too much plastic texture and computer water. I still put a few starts because I respect the hard work of the team but this is definitely the worst movie of cameron.","
            5/10
            "
"Avatar: The Way of Water","tresm87","15 December 2022","James Cameron FINALLY releases the highly anticipated sequel to the wildly ambitious and visual masterpiece Avatar. While some may have completely forgotten or just lost interest in another film after waiting years and years, this film truly does deliver nearly the same ambience and excitement. At times there are some aspects that become a little more predictable and cliché but the visual prowess is just too magnificent to deny and once again the driving force in this spectacle. Cameron creates settings that are phenomenally breathtaking while bringing the heart pounding action. The emotional parts are still prevalent and help with the overall product. The voice acting and motion capture is once again terrific. Powerful symphonies ensue in the score. Overall this is a fantastic sequel though can meander slightly. Let's just hope the next sequel comes before another 13 years ...","
            8/10
            "
"Avatar: The Way of Water","severajaaho","23 January 2023","James Cameron's technical spectical got me going to the theater for a second time since 2009 and it was a mistake. Even though the film looks impressive at times, at some point I started to realize that I would rather watch a proper nature documentary. The action scenes are well made in a way where the veteran director seems to take all of his greatest hits compilation. 3 hours of video game footage however does not apparently make for a good or even a decent film.The technical spectical is not enough to save this film from awful writing a script that it has. I wasn't expecting Shakespearean drama, but the story and the characters were even more bland and/or non-existent than in the first film. All of the characters have one single motive and none of them are relatable or even likable. The story itself is an excuse for the mass violent spectacle happening on the screen. Even though the Na'vi are fighting the American imperialists, they seem to have adopted all of their core values: patriarchy, nuclear family, violence as a virtue, chastity of body and having a gun fetish. Their supposed connectness with nature seems more like one what middle class people from the western world experience while on a holiday in a tropical island, than what actual indigenous people have.James Cameron, you can trick me twice but I will not make the same mistake three times and will happily skip the rest of Avatar films.","
            4/10
            "
"Avatar: The Way of Water","brendonstrevig","28 December 2022","I think we all need to accept that James Cameron is not a good director. He likes aliens, water, sinking ships, and expensive movies. The guy doesn't have much range.I don't like the first. My wife somehow loves it. I only went to see this because she wanted to, but multiple times during the movie I wanted to walk out or shout ""are you serious?""I have a lot of issues with this.1) They say bro so many times. It's annoying.2) Sigourney Weaver is great, but voicing a kid is weird.3) Jake Sully likes to make these profound statements that are completely ironic. ""Sully's stick together"" yet the family constantly gets separated or the siblings watching each other don't. ""Father's protect"" yet he's leaves his best chance at protecting his kids behind. He leaves an army he LEADS that defeated and killed the villain already.4) Death clearly doesn't matter because the bad guy is back. Sigourney Weavers character is basically back too. Do they just plan to make the generic army guy the villain in all of these? Cone on. If it wasn't 15 years in between these we'd all be mad.5) They say it took so long to make because of the visuals. That's a lie. Looks the same as the first. Some scenes look like a crappy 2010s video game. Telltales Jurassic Park had better underwater visuals. I also heard someone say this had better visuals than Aquaman. No way. Aquaman looked fantastic. This is crap.6) Spider is a weird character. He's like 16 maybe but he's still a child. Yet he's nearly naked. It's creepy.7) Spider is ""family"" only when convenient. Mtiple times they forget about him or leave him behind.8) The second hour drags. So boring. This movie is already too long.9) Characters are only smart or remember things when it's convenient. At one point they need to get around Fire on the water. I don't understand how this is an issue. Swim under it. They hold their breath super long. It's not an issue. Summon those water animals like you did 5 minutes earlier. Swim under. Summon your flying creatures like you did 80 times and fly over. This is plan dumb.They are also afraid to drown in a boat, yet they are all insane swimmers who can hold their breath really long.Spider saves his dad, only to later leave him for a family that left him behind and threatened to kill him?????They go to attack the humans with a bunch of Navi but don't. Then a whale thing attacks and now the Navi are all gone??? They just disappear.Multiple times in this they say Jake and his family are being hunted. They go somewhere else and as for sanctuary. They are then attacked by humans multiple times, yet in the final battle the Chiefs wife says ""you brought them here"". No crap. That's been established like 10 times.There's a ton of other things I didn't like but 15 years for this????? Crap. Give the money to someone else. When the Marvel movies don't rush CGI, it's just as good as this. James Cameron sucks.","
            3/10
            "
"Avatar: The Way of Water","b_velkova","15 January 2023","I watched the first Avatar out of curiosity and I must admit, I appreciated the imagination put into the creation of the initial world. I hated the new age message though and wasn't planning to see any more episodes but, you see, I'm married to a boy who enjoys the visuals, so...... we went to the second Avatar but even my husband was bored after an hour because what we have here is, first of all, a story badly told. In terms of scriptwriting but also - of cutting. The scenes seem randomly ordered, more like for a gallery exhibition rather than for a coherent plot: now, I'll show you this, and now, please, look at that.Second of all, there's no logic neither to the character development, nor to the story itself. Where, for example, comes the rivalry between the two brothers from? We hear of it in a brief exchange between them but that is all. There is no accumulation, no nothing.Why does the little brother feel like a such an outcast as to associate himself with a giant killer fish?An why, the hell, does the killer fish happen to not mean being a killer fish after all? Are we some kind of kids who cannot bear a morally stained character?Why is the big brother left without a story whatsoever? Ah, yes, because of the same reason - the big brother is the only one of importance who dies and we, as the kids we are, cannot bear the death of someone we know, let alone - someone we sympathize with...Storywise, what are the earthlings doing on Pandora anyway? Trying to inhabit it, or take this magical fish juice as to stay forever young? And why focus on one indigenous enemy when the planet is obviously full of armed tribes?Plus, nothing new is added to the alien world - we see the same creatures with the same features but this time - more adapted to water.The message is a chaos. Not that it makes it any less pertinent to just one side of the political spectrum though. The anti-imperialist struggle is somehow combined with tribal values, allowed to some but denied to others. The absurd pacifist whales still need to eat smaller fish to survive and in nature they will definitely choose a weaker victim to guarantee their success. But somehow when we humans do the same, we are monsters from hell and this movie tries to make us rejoice when we see our spices destroyed.Twisted much?Definitely don't count me for a third episode.","
            1/10
            "
"Avatar: The Way of Water","PartTimeCritic","26 February 2023","AVATAR: THE WAY OF WATER (C) is a big budget cinematic spectacle w/ incredible flaws. Enjoyable world-building, f/x, & action are undermined by:
Flat Main Characters: Jake & the villain are still bland & 1 noteRedundancy: 45 min. Longer than necessary IMOVideo game plotting: So many sequences are just fetch quests over and overHalf Baked Messaging: the story is overloaded with ill-conceiver messaging, themes, and clichesReboot Trap: The sequel falls heavily into the ""soft reboot"" problem of erasing the victories of the previous filmGenre Clash: So many call outs, references, & shifts in tone and genre mirror the messaging - inconsistent.In other words, it's first-class trappings on a third class story. It reminds me of a student who works 30 hours on a 1-hour project and puts all their effort into the art portion that is really only 10% of the rubric and then fails at the 90% content portion. Look, really glad you put the effort into it, but it just doesn't have the substance.","
            5/10
            "
"Avatar: The Way of Water","drakande","27 December 2022","What a ""none- movie""!! The story is so shallow as to be nonexistent. The characters and the dialogue are weak. Everyone hypes about the ""visuals""? Really? A top tier director with a budget of a billion dollars should be praised for producing good visuals? You can get that on an Xbox game. It's like saying the toilet water was almost as blue as the sea, it was so visually stunning. My teenage son was bored beyond belief and couldn't believe I made him sit through over 3 hours of nothing!! Nothing intelligent. Nothing moving. Nothing memorable. Another over indulgent and over hyped Director serving up meaningless video game content.","
            1/10
            "
"Avatar: The Way of Water","OperativeH","22 January 2023","I am really not sure why Avatar and its sequel are a thing. The first one became the highest-grossing movie of all time, and yet it made zero impact on culture what-so-ever. Just think of the momentum and impact movies like Lord of the Rings, Toy Story or even Twilight created. Regardless of whether you like them or not, one has to admit they made it possible that new genres entered the big stage, they created fanbases that span the whole globe and engage people up to today. But Avatar? At least here in Germany, the movie disappeared from the public conscious after it left theaters. It was a simple story, told in a new (at-that-time) interesting visual way. The story was also finished after the first movie. The humans lost, they left. The End.So I was very skeptical why they would do a sequel to the movie. Even people that liked the first one, cannot name any character beside the two mains. And this sequel is so hollow and devout of creativity and logic it is depressing. As I said, the first movie basically told a finished story. Cameron and two (!) other screenwriters had more than 10 years to come up with a new story. And what did they come up with? Humans invade the Navi-Planet. Again. They could have imagined a new, more nuanced villain. No. They bring back the same cartoonlishly evil guy. They could have added depth to Jack and Neytiri. No, they bring in new, underdeveloped characters, while the two mains become empty extras. Just imagine this: they were not even creative enough to give Neytiri an own personal memory with her eldest son, so instead she watches Jack's instead.The script in terms of dialogue and logic is not good. The ""logic"" of the story falls apart while you are watching it unfold. THe dialogue is hollow. Even the music is creatively bankrupt. James Horner, who died in 2015, wrote the music for the first Avatar. And he just copy-pasted the music he wrote for Apocalypto. And this rip-off is again being used here. It is not enough that the movie looks pretty. Many movies do. Yet they go beyond that and try to tell a compelling story. Avatar 2 is so empty, you forget about it in 2 days. Which is good I guess so you can enjoy the next part (should you decide to watch it), which will be the same story again.","
            1/10
            "
"Avatar: The Way of Water","mattstone137","16 December 2022","Welcome back into the media cycle, James Cameron. Sometimes divisive with critics but always pushing forward, Cameron has often dragged the cinema kicking and screaming into the age of digital wizardry. His contributions to the medium have been rewarded by audiences repeatedly, adored by a burgeoning demographic in the eighties and frequently breaking box office records since releasing Titanic in 1997. But lo! Avatar: The Way of Water may buck the trend - rather than gross the GDP of Suriname, the film may only gross the GDP of Belize - a pittance.The film follows the continuing lives of Jake Sully and Neytiri. When marines return to seek revenge and use Pandora as a second Earth, the couple must flee from their forest home and into the water of a coastal tribe. There, they must learn to adapt to their new home as Colonel Miles Quaritch, cloned and in an avatar body, searches for their whereabouts.Avatar 2 is an impressively large and extraordinarily long film, but there is one constant which is unwaveringly distracting - the high frame rate. Talented filmmakers like Cameron, Ang Lee, and Peter Jackson, occasionally allow hubris to misguide them in their quest for innovation and cutting-edge superficialities.To this end, all three are desperately trying to incorporate a higher frame rate into their films, which is said to make look film more ""realistic,"" a supposition I've never understood. How does an artificially inflated frame rate, the most standardized metric in art, look more natural to viewers who are accustomed, throughout their entire lives, to the previous standard? I humbly speak for the film-going public when I answer, ""it does not.""
Avatar 2 further innovates by switching between (perceived) twenty-four and forty-eight frames per second. Although audiences are gifted less high frame rate, the technique only further distracts, as the film schizophrenically cuts between expected motion and horribly smooth action. It's also bound to greatly confuse those who notice the difference but aren't in the loop as to why or how. If the practice, inconceivably, becomes the standard, I may never see another blockbuster. Death to high frame rates!Any given viewer's reaction to Avatar 2 will largely depend on their opinion pertaining to the state of filmmaking currently, relating to its trajectory since the release of the previous installment. Those pining for the days of practical effects and tangible sets having nothing to look forward to, but those accustomed to CGI spectacles will be comfortably pleased.Avatar 2's effects are not dated, bland, or indulgent; most of the CGI is beautifully textured and necessary for the film's sweeping camerawork and general scope. The problem is that the underlying failures of computer-generated imagery are stalwart: the characters and objects are weightless, and the physics remain uncanny, even if the aesthetics are often breathtaking.In 2009, the ambition of rendering the majority of a live action film in a computer (one which looked magnitudes more convincing than even the most impressive CGI of the time) was daring enough to justify a tradeoff in verisimilitude. The first film became the highest grossing film of all time (no, not adjusted for inflation) because general audiences had never seen such expansive use of CGI outside of a Star Wars prequel.Now...it's all they know. Viewers will see CGI landscapes and effects in at least two trailers immediately preceding the film (Quantumania and Guardians of the Galaxy 3) which are just as colorful, creative, expansive, and busy. They might be cheaper, not as luxuriously rendered or detailed, but the novelty is long dead.Pre-armed with knowledge of the industry over a decade, and the alarming gap between the two films, it's reasonable to assume Cameron would ration considerable time, energy, and attention to his script - he has not. Motivations, character development, and structure are still laughably childish and thin; despite the 195-minute runtime, the film is largely uneventful. Obviously, Cameron's M. O. this time around is showing off the technological progress and giving audiences a 2001-esque peak into his imagined world, but it's not creative or unique enough to warrant the length or simplicity.Filling the void when spectacle fizzles is grating ""character work"" mostly centering around the offspring of our previous protagonists, Jake and Neytiri. The children are seen as outsiders to the new tribe and are challenged to fit in for the sake of peace and harmony, a plotline which derivatively borrows from the first film, itself an already-tired Dances with Wolves retread.This desolate, barren story soil could be given fresh nutrients with intriguing characters or complex dynamics; instead, Cameron bashes his audiences over the head with one of the most well-trodden and insipid themes of the modern age. It's amusing: a character from a preceding Shazam trailer mockingly references the Fast and Furious films and their shallow fixation on ""family,"" which is followed by Avatar 2's three-hour opus to the word. There's probably some dystopian subtext to the recent fetishization of familial love, but the surface-level triteness alone signals a need for a new dead horse to brutalize.Additionally, the dialogue is laughably blunt, a painful mix of direct verbalizations of feelings and irrelevant, throwaway banter, all articulated by way of grade-school-curriculum diction. The first fifteen minutes are also dedicated to narrated exposition, so rushed and pandering that Rise of Skywalker is blushing in the corner. If, as some have said, the first Avatar gained no cultural traction because it simply lacked a story and characters worth remembering, Avatar 2 will suffer the same relative obscurity. I hope the international grosses are worth all the monosyllables.The performances are dutiful but unremarkable. Unlike the original, there's seldom a scene with real humans in the film, so the motion capture is forced to do the heavy lifting. Actors become voice actors, and only Zoe Saldana musters genuine feeling without being seen.To be fair to Sam Worthington, Stephen Lang, Kate Winslet, and Cliff Curtis, the characterizations are too stiff and flat for any detailed emotion. Similarly, Jamie Flatters, Britain Dalton, Trinity Jo-Li Bliss, Jack Champion, Bailey Bass, Filip Geljo, and Duane Evans Jr. Work admirably as the scuffling youngsters.Avatar 2 is exactly what audiences hope it won't be: a retelling of the original film in a different location, excruciatingly predictable and free of any character, thematic, or intellectual intrigue. Every story element and conservational ideal has been done before, and better.However, this was also true of the original; it will be interesting to see if the technological promise and spectacle of the sequel are enough to lure audiences into theaters like they were a decade and change ago. Personally, the film evoked no particular emotion, but it did put me in the mood for Planet Earth. At least David Attenborough provides narration for subjects who can't already talk.","
            3/10
            "
"Avatar: The Way of Water","damianphelps","2 March 2023","Its a little disappointing if I'm honest. Even the much touted special effects didn't deliver the wow of the first film.The story is very very basic which leaves plenty of time to get fully emersed into the world of Pandora. Except after a time that world fails to deliver any great discoveries compared to the first film. It feels very much a repeat.What I really don't understand is why the movie had to run for three hours? Nothing is gained by doing this. It seems log for the sake of being long.Its entertaining enough to not be a waste of time and the big screen in 3d will be the best way to see it, as once the effects are diminished in the lounge room the story, or lack of it, will come to the fore :)","
            5/10
            "
